"","gene_id","gene_type","logFC","AveExpr"
"13637","ENSG00000199326.1","snRNA",0.0468330331455776,2.1201734069694
"4374","ENSG00000143839.14","protein_coding",-0.0450037580402482,6.41433586284532
"6368","ENSG00000227293.1","lincRNA",0.0340863940893934,2.12443921540089
"18513","ENSG00000137310.11","protein_coding",-0.0580922683821568,4.79888780419659
"3202","ENSG00000184148.3","protein_coding",0.0374609375272774,1.40264958629184
"6023","ENSG00000264047.2","misc_RNA",-0.0373139375861111,10.6537309780789
"83","ENSG00000162571.13","protein_coding",0.0306399859322284,1.33853392819036
"17894","ENSG00000279368.1","TEC",-0.04032446682203,-0.503914989327937
"13041","ENSG00000170448.11","protein_coding",0.0376788368795276,4.09330477353456
"6900","ENSG00000232502.1","processed_pseudogene",-0.0601102212858803,4.31338096386774
"10848","ENSG00000242029.1","lincRNA",0.0471864352133994,3.35626610015311
"3139","ENSG00000249602.1","antisense",0.0317553354658541,3.72798181227224
"6152","ENSG00000251942.1","scaRNA",0.0447404792044023,6.19488152015351
"3155","ENSG00000229021.2","antisense",0.0546530043005939,3.42348501087966
"18971","ENSG00000112667.12","protein_coding",-0.0547309621694684,4.95230192079559
"8281","ENSG00000115232.13","protein_coding",-0.0338530341690937,-0.0461184997956217
"3027","ENSG00000183598.3","protein_coding",-0.0622206398438859,5.27267213194182
"4949","ENSG00000222986.1","snRNA",-0.0328525022530129,1.7025295558664
"8213","ENSG00000284252.1","miRNA",0.0385453807560877,0.988511167889322
"11097","ENSG00000243072.1","processed_pseudogene",0.0608156844303512,3.6373449386459
"4981","ENSG00000273367.1","antisense",-0.0517288467941642,2.73690974258526
"15480","ENSG00000112936.18","protein_coding",0.0315422605650111,3.58050820919393
"4880","ENSG00000183929.7","processed_pseudogene",-0.0466673651002663,1.80806819028925
"9659","ENSG00000213872.3","processed_pseudogene",0.0412987418319385,1.67063701838755
"12269","ENSG00000236425.1","processed_pseudogene",-0.0296748747797808,-0.293468290753134
"18653","ENSG00000229391.7","transcribed_unprocessed_pseudogene",0.0500791984023968,2.24246907065948
"8130","ENSG00000271151.1","lincRNA",-0.0381214824849841,0.191693746141887
"9925","ENSG00000232375.1","unprocessed_pseudogene",-0.0552534056939483,1.57763453631177
"13366","ENSG00000207448.1","snRNA",-0.0635748826660949,4.34625038883831
"18440","ENSG00000204619.7","protein_coding",0.0524966015739957,3.26152517693954
"12257","ENSG00000244314.3","misc_RNA",-0.0306052500250715,-1.23351735501558
"8301","ENSG00000202141.1","misc_RNA",-0.0438590654098592,8.66244126861642
"4820","ENSG00000081692.12","protein_coding",-0.0566617841244661,5.5427359269414
"1348","ENSG00000228192.7","antisense",-0.0328814609468972,10.5898668686461
"14782","ENSG00000250754.5","lincRNA",0.0366511414693804,1.95803954062241
"11717","ENSG00000244040.6","antisense",0.0301840551106389,-1.33280544964096
"676","ENSG00000235112.1","processed_pseudogene",-0.0290458573233505,-0.469610552964587
"5874","ENSG00000252246.1","rRNA_pseudogene",0.0428568029286564,4.12735906846113
"6053","ENSG00000171132.13","protein_coding",0.0624737871791467,4.1493283969382
"11173","ENSG00000242049.1","antisense",-0.0600235061107773,4.68791020634199
"9943","ENSG00000173769.4","protein_coding",-0.0466138754298524,5.32155275030576
"17294","ENSG00000253519.1","antisense",0.0633781023487698,2.25296876316853
"10071","ENSG00000164051.13","protein_coding",-0.0436020271656707,5.02427148201699
"7373","ENSG00000235026.5","antisense",-0.0401821482678873,4.04364111161031
"1354","ENSG00000284138.1","processed_pseudogene",0.0542801981227592,3.84804654563106
"8558","ENSG00000212309.1","snoRNA",-0.061578156589628,3.99260282442891
"3809","ENSG00000243051.3","misc_RNA",0.0587490991898842,1.8632160238327
"16480","ENSG00000177879.15","protein_coding",0.0327541423718248,7.82026188565021
"1168","ENSG00000119535.17","protein_coding",-0.0537525914606743,6.82477360876111
"15108","ENSG00000272324.5","antisense",-0.0423081233590753,4.95415034323916
"13647","ENSG00000285385.1","protein_coding",-0.0561533781142301,3.17883701716358
"13109","ENSG00000173966.7","processed_pseudogene",-0.0290840567963152,-1.26631381167626
"10792","ENSG00000239997.1","processed_pseudogene",0.0311531837497952,-0.368076085451321
"2288","ENSG00000233482.1","antisense",-0.0589372604542541,6.30935213928989
"8817","ENSG00000163466.15","protein_coding",0.0292535781003634,0.564013704973979
"8352","ENSG00000228073.1","antisense",0.0295931876226149,-0.445615484738594
"6493","ENSG00000278060.1","antisense",0.0365005748712916,7.43110358412346
"1701","ENSG00000230728.1","sense_overlapping",-0.0313774881124905,-0.557287128678536
"17077","ENSG00000213488.4","processed_pseudogene",-0.0613559215675455,3.69685886462997
"510","ENSG00000271742.1","lincRNA",0.0488231332193323,0.404943101045386
"3969","ENSG00000143322.19","protein_coding",-0.0506773267561391,0.606335713378322
"15201","ENSG00000248160.1","processed_pseudogene",-0.0582795488264068,5.62563032771602
"17869","ENSG00000271978.1","lincRNA",-0.0486607450531324,4.20316093952174
"9453","ENSG00000157087.18","protein_coding",0.0699683856015543,6.02133696669856
"17308","ENSG00000213414.3","processed_pseudogene",-0.0428550362357183,2.18904169347947
"389","ENSG00000116663.10","protein_coding",0.0301622866324329,-0.647038172388663
"597","ENSG00000236648.1","lincRNA",0.0535120638179785,6.7044603160566
"10273","ENSG00000271137.1","processed_pseudogene",0.0290304490679648,-0.394575741438185
"16182","ENSG00000255647.3","processed_transcript",-0.0589128548090118,1.49703196778002
"655","ENSG00000284641.1","lincRNA",0.0430977289540966,4.5235890787479
"18708","ENSG00000236104.2","protein_coding",0.0717396713813353,3.44127507588277
"2585","ENSG00000121933.18","protein_coding",-0.0307222718502194,3.50585637541834
"12634","ENSG00000242034.1","processed_pseudogene",-0.029220326399975,-0.83109577162051
"18820","ENSG00000124772.11","protein_coding",0.0324350921737822,0.722477393020975
"18815","ENSG00000213500.3","processed_pseudogene",-0.0539555716489153,6.70280361752844
"2917","ENSG00000276509.1","lincRNA",0.0627223920366604,2.25225581273934
"6024","ENSG00000219391.1","processed_pseudogene",0.0295562519391441,2.87445433068341
"8187","ENSG00000283880.1","miRNA",-0.0515027818742215,3.40439535228732
"12326","ENSG00000201441.1","snRNA",0.0607876650766993,7.26222131561195
"888","ENSG00000214973.3","processed_pseudogene",-0.0502377474311813,0.43187699098382
"2209","ENSG00000199666.2","snoRNA",-0.0334062748375348,-1.08636246204484
"9062","ENSG00000156966.6","protein_coding",-0.0287643749183051,0.167272695761843
"11916","ENSG00000201343.1","misc_RNA",-0.0511080822828345,2.27064050697266
"2579","ENSG00000233337.1","processed_pseudogene",-0.0288210632561259,-0.783280475746969
"2027","ENSG00000232672.1","processed_pseudogene",0.0501434155374668,0.793375946462839
"18216","ENSG00000220875.1","processed_pseudogene",-0.0446087981731341,8.68354648856833
"7585","ENSG00000282944.1","processed_transcript",-0.0332268126200656,1.82934816898484
"940","ENSG00000270605.1","antisense",0.0719138387341646,4.23519122438109
"492","ENSG00000233485.1","antisense",0.0483003202059782,2.19723930837533
"4448","ENSG00000279946.1","TEC",-0.0298437213895749,-0.389987781273055
"732","ENSG00000263793.1","miRNA",0.0306363270474038,0.62892907524937
"7853","ENSG00000123610.4","protein_coding",-0.0565555115206219,2.11027589184222
"12246","ENSG00000272707.1","lincRNA",-0.0383166126118859,0.630683054448516
"7342","ENSG00000234148.2","lincRNA",0.0320433045020573,0.150714585022731
"3333","ENSG00000179085.7","protein_coding",-0.0386123699039913,5.36247567731612
"16155","ENSG00000249362.1","lincRNA",-0.0439325564144987,3.53166182922942
"13064","ENSG00000250016.2","processed_pseudogene",-0.0307712550563723,1.41043825445291
"1632","ENSG00000252018.1","snRNA",0.0302870862766947,2.75764146729394
"9878","ENSG00000275256.1","processed_pseudogene",0.0299265962787083,1.80793399486334
"9051","ENSG00000238062.5","lincRNA",-0.0533100709494848,2.20494569823069
"10065","ENSG00000228638.1","transcribed_processed_pseudogene",0.0615217694745644,-1.1310241511412
"5080","ENSG00000133019.11","protein_coding",0.0502966826745482,4.28144105680347
"3197","ENSG00000285946.1","protein_coding",-0.0551535540662857,5.6433898539019
"16125","ENSG00000249023.1","lincRNA",-0.04289595392464,5.7785011558281
"5900","ENSG00000171055.14","protein_coding",0.0452111539107812,7.15212314870431
"16343","ENSG00000249017.1","antisense",0.0446547665760873,6.68139688311828
"16383","ENSG00000250383.1","antisense",-0.0566123730328921,2.80891740253885
"14596","ENSG00000129116.18","protein_coding",0.0296645588476199,-0.711686896885771
"12806","ENSG00000228154.3","processed_pseudogene",0.0418996477537792,1.88973265353345
"12067","ENSG00000175166.16","protein_coding",-0.0547344966176855,6.03165664244759
"7185","ENSG00000230651.7","lincRNA",-0.0412199802743205,6.15991347078313
"10883","ENSG00000242525.1","unprocessed_pseudogene",-0.0576339870528041,7.48927814794231
"14604","ENSG00000201176.1","snRNA",0.0284504919272831,-0.239012209489226
"7054","ENSG00000115514.11","protein_coding",0.0402126466152986,0.678742390979374
"3640","ENSG00000132185.16","protein_coding",0.0332042137700463,-0.442935554209707
"15401","ENSG00000164187.6","protein_coding",-0.0484362309669966,7.94840264624248
"7469","ENSG00000213236.3","processed_pseudogene",0.0650599211204719,4.3129594490146
"6836","ENSG00000250036.1","IG_V_gene",0.0313848570525814,0.859598940464409
"18422","ENSG00000227262.3","unprocessed_pseudogene",0.0298526306657579,5.02895470577692
"3743","ENSG00000198842.9","protein_coding",0.0509770187199325,3.50474421847144
"18094","ENSG00000227089.2","lincRNA",-0.0283738370481174,-1.36226540033418
"9575","ENSG00000269391.1","lincRNA",0.0508721069223857,4.54034242700373
"4463","ENSG00000162897.14","protein_coding",-0.0316039338341261,-1.29440275606101
"15913","ENSG00000145741.15","protein_coding",0.028980879843798,4.19080656653276
"2989","ENSG00000201183.1","snRNA",0.0646632880378184,6.23527145886925
"12149","ENSG00000239093.1","snoRNA",0.0407263121670786,0.368663927989124
"3749","ENSG00000198821.10","protein_coding",0.031795753377438,-0.330507327991924
"16095","ENSG00000281327.1","lincRNA",-0.0502624361697974,0.434001012567241
"11145","ENSG00000214324.5","protein_coding",-0.0324563393646714,3.43436696116955
"11230","ENSG00000250643.1","antisense",0.0333024993602534,-0.205061308301476
"15528","ENSG00000249855.1","processed_pseudogene",0.0411408532795219,1.63761802925121
"221","ENSG00000260972.1","lincRNA",-0.063524216306399,3.9107918600936
"11969","ENSG00000241696.1","lincRNA",0.0300980592929457,-1.14372351659932
"18924","ENSG00000164663.14","protein_coding",0.0371755343638131,1.26613078626464
"4764","ENSG00000143742.12","protein_coding",-0.0379983205767384,1.86431527956099
"18982","ENSG00000171462.14","protein_coding",0.0539574200282218,5.19853577958816
"7724","ENSG00000237939.1","processed_pseudogene",-0.0352852775045582,0.272308775640917
"8550","ENSG00000222035.3","antisense",0.0610355306176188,4.10886911151002
"15537","ENSG00000249276.1","lincRNA",-0.0402244266188791,3.26689230885368
"14612","ENSG00000056050.6","protein_coding",0.0502911873365212,5.79800743426831
"10554","ENSG00000244222.2","unprocessed_pseudogene",0.0704972448474912,5.93361924107839
"14700","ENSG00000251416.1","lincRNA",-0.0295922271128241,-0.326480977166377
"5332","ENSG00000233633.1","lincRNA",-0.0302777898366515,-1.04032301365044
"7909","ENSG00000136542.8","protein_coding",-0.0562104155990626,7.06103907548159
"10180","ENSG00000114383.9","protein_coding",0.0364138644974343,2.95300506692524
"10934","ENSG00000284134.1","miRNA",-0.0645660877273521,3.56786855529703
"9053","ENSG00000204128.5","protein_coding",0.029472983742652,-0.595023616314658
"16940","ENSG00000202111.1","misc_RNA",0.0444081808978252,2.91473960765626
"3963","ENSG00000228196.1","processed_pseudogene",-0.0542104227084751,6.67261287192094
"11006","ENSG00000284121.1","miRNA",0.0376298376988736,5.44625382889109
"5937","ENSG00000213594.4","processed_pseudogene",-0.0294276180269149,2.8921505346603
"15181","ENSG00000249620.1","processed_pseudogene",0.0518772130868962,5.70338748157401
"13341","ENSG00000173597.8","protein_coding",-0.0542193267932759,0.722351428938265
"4036","ENSG00000231684.3","processed_pseudogene",-0.043290582037091,0.969218365057614
"6149","ENSG00000228033.5","lincRNA",-0.0671807633840419,5.10345912908431
"15539","ENSG00000070193.4","protein_coding",0.0472160505627721,5.9708569427079
"2984","ENSG00000207340.1","snRNA",0.0395277628853357,2.38017519534122
"14903","ENSG00000250385.1","antisense",0.0416526465636052,0.403762057091712
"3160","ENSG00000182898.3","protein_coding",0.0495082809949083,6.91718642091088
"15183","ENSG00000284283.1","protein_coding",-0.0296148983409229,-1.39226729988776
"17301","ENSG00000155858.5","protein_coding",0.0335788495219491,1.42972460253539
"7902","ENSG00000235548.1","processed_pseudogene",0.0676703900040543,6.37629816605779
"10637","ENSG00000242365.1","processed_pseudogene",0.0362751926206534,1.86393838157155
"9297","ENSG00000176946.11","protein_coding",-0.0434307288097672,2.3173798990209
"16947","ENSG00000255408.3","protein_coding",0.0500130189662019,0.971425381424256
"11576","ENSG00000276055.1","misc_RNA",0.0282276753501378,1.74109480912595
"772","ENSG00000225315.2","antisense",-0.0442977630003396,7.30961366807044
"18473","ENSG00000137343.17","protein_coding",-0.0423033971047439,6.61640757478064
"9930","ENSG00000241939.3","misc_RNA",0.0324199349276714,4.308920217914
"3268","ENSG00000276584.1","miRNA",-0.0693234810132979,2.95588274101254
"482","ENSG00000252151.1","snRNA",0.0284981658837797,-1.36567050865663
"1183","ENSG00000163875.15","protein_coding",-0.0443137119404777,0.0433252196789902
"12293","ENSG00000228413.1","processed_pseudogene",0.0737787506433771,6.54359460072231
"15385","ENSG00000168724.16","protein_coding",0.0306103193406826,1.50938256356887
"16023","ENSG00000201955.1","misc_RNA",-0.0564087310243588,6.63503220109542
"11554","ENSG00000240477.1","processed_pseudogene",-0.0395353106340283,1.28489472037755
"14169","ENSG00000279749.1","TEC",-0.0555966356190658,7.93201103989164
"15219","ENSG00000249557.2","processed_pseudogene",0.0543373275563875,4.84016728354451
"11144","ENSG00000114554.11","protein_coding",-0.0299556749996158,-1.6557532599771
"15729","ENSG00000249878.1","processed_pseudogene",0.0282516155025156,-0.775605213556918
"16060","ENSG00000189127.7","protein_coding",-0.0281142292380747,0.946017869965692
"4523","ENSG00000082497.11","protein_coding",-0.0517325540817285,6.8244295959745
"8676","ENSG00000284079.1","miRNA",-0.0283487554329823,-1.24213706231671
"13540","ENSG00000272677.1","antisense",0.043261589023621,3.43664064928215
"7210","ENSG00000153201.15","protein_coding",0.0439605033406217,0.987500353535201
"12534","ENSG00000284684.1","protein_coding",-0.0510834454024338,6.38702531173
"11118","ENSG00000114547.9","protein_coding",0.0322357337102349,0.621616123735995
"11322","ENSG00000174611.11","protein_coding",0.0309726035215603,-0.561424701661478
"18383","ENSG00000224582.6","processed_transcript",0.0586186099969872,4.29762492279862
"13045","ENSG00000200269.1","snRNA",0.042420232733805,3.93038878370067
"16233","ENSG00000249545.1","antisense",-0.05489840743819,4.71492047865084
"12033","ENSG00000243584.1","processed_pseudogene",0.0280271291301359,2.24564367250979
"13839","ENSG00000252470.1","snRNA",0.0461664424271979,2.69149613634105
"14278","ENSG00000164161.9","protein_coding",-0.0556824754907454,5.91016663180947
"13792","ENSG00000164039.14","protein_coding",-0.0414231242811675,4.58373846321152
"11873","ENSG00000223387.6","lincRNA",-0.0582461583342926,7.15513031170492
"14475","ENSG00000252350.1","ribozyme",-0.0375194998974824,-0.750250976376579
"4293","ENSG00000223774.5","antisense",-0.0631576030175257,5.57198518722734
"11912","ENSG00000228308.1","lincRNA",0.0437558553791349,1.46799866514927
"17163","ENSG00000183111.11","protein_coding",-0.0636096561248339,3.36718383713502
"214","ENSG00000196581.10","protein_coding",-0.0451942562926227,4.65961613848597
"6807","ENSG00000253578.1","IG_V_pseudogene",0.0373860841591499,3.08181696259879
"2684","ENSG00000271143.1","processed_pseudogene",0.0422309662395067,0.580171532339108
"14974","ENSG00000231291.3","lincRNA",-0.0343456805770667,-0.844437325315257
"8554","ENSG00000116030.16","protein_coding",0.0328406864129093,2.221219336336
"2908","ENSG00000278431.1","antisense",-0.0558783741075452,5.94642274687099
